x,y,Class
continuous,continuous,discrete
,,class
0.3004432888935764,0.725100270232804,C1
0.3975428521219788,0.8118280265580967,C1
0.340919199036685,0.8067692594520467,C1
0.28515358417645503,0.8134637837218519,C1
0.35402109429397,0.7302382205011103,C1
0.30568111817637317,0.702153719546249,C1
0.29795571265658116,0.7489173538743082,C1
0.23152139641799496,0.6285755998115113,C1
0.19048667953645518,0.6207061994439971,C1
0.28482339132748746,0.5847032735198935,C1
0.5899900290118127,0.572293995572204,C1
0.18107125551078637,0.5831871525425184,C1
0.20839848895060484,0.5890962360201171,C1
0.2377261088313173,0.5511689771960052,C1
0.22171149354664374,0.4320706404840796,C1
0.21018590403960724,0.3792312246251435,C1
0.49733573620416677,0.6612660158913147,C1
0.29980613344620943,0.45258706984857094,C1
0.2540800418127725,0.45421471038082056,C1
0.1655644771897766,0.34625432874711415,C1
0.26824779982302427,0.3655595803885157,C1
0.30407393057440035,0.32575262669004185,C1
0.26154476082168626,0.4344922524786127,C1
0.22425924680147885,0.3347701219494105,C1
0.43139503135335594,0.3650086729579455,C1
0.3141074781177589,0.30795603198576366,C1
0.28047158182922,0.3483994177546632,C1
0.3292332428598158,0.2694804470509329,C1
0.30108414354045254,0.31491334342632893,C1
0.36115221763905475,0.3496274806303759,C1
0.339821604830908,0.2558354752805687,C1
0.4172784184262182,0.26682172766751944,C1
0.3829838022166781,0.23518660444587114,C1
0.45388038624392935,0.27457615637830046,C1
0.42870004050683264,0.23431770125009457,C1
0.4596955828195881,0.2077897397593873,C1
0.33630105845401265,0.216497742233581,C1
0.22351128487568314,0.7079808391358056,C1
0.28355046691839614,0.6587945586345147,C1
0.26653623130277104,0.7005493741900348,C1
0.30182907852788704,0.6713199027061478,C1
0.3220343071075405,0.6801678405983984,C1
0.2550308698101182,0.6597162806603147,C1
0.27349430744362513,0.7088359240765197,C1
0.3281465199054213,0.6718854967589806,C1
0.25362657091951374,0.7060299167396056,C1
0.3124638569119869,0.6843629249019516,C1
0.28700888241889233,0.7621655124132652,C1
0.2741344514467943,0.7922314159490631,C1
0.377797943153028,0.7917907311335527,C1
0.3819356466611956,0.7932105170862391,C1
0.43281976899475033,0.777260848952611,C1
0.44369029747920946,0.7610200742888185,C1
0.44403197981440645,0.764140552874662,C1
0.38553378339506816,0.7992933016184196,C1
0.38884365259291415,0.7822114087296038,C1
0.43202452099880323,0.7619331275571347,C1
0.4395791855805225,0.8150354974939585,C1
0.542543966108659,0.8098219376005985,C1
0.46708878157710243,0.801218813266764,C1
0.5203115749105313,0.8424268830938784,C1
0.4496961653828343,0.7877555353610914,C1
0.5317052565462451,0.8653699828555077,C1
0.48914284531923796,0.7706342579774837,C1
0.28942922661257137,0.7468511945992058,C1
0.31872151663367254,0.7841723648219139,C1
0.3102200585503322,0.748507790730518,C1
0.2959071716244056,0.7165075581258835,C1
0.2489066493503465,0.6403590330051147,C1
0.23803762529710154,0.6038115707291023,C1
0.29551742367558265,0.54993320219176,C1
0.2689668509290742,0.5333331017543812,C1
0.1792415406505507,0.4933773734067374,C1
0.23391834115832066,0.5096022575457372,C1
0.2232284860930814,0.47853937533328667,C1
0.22997286428401276,0.4857768195739691,C1
0.26158044023377036,0.5248971608610132,C1
0.17274725121748527,0.5080367722730516,C1
0.15794974805143344,0.3640772860705458,C1
0.2514370768638651,0.41070684240885436,C1
0.23574762428550028,0.27230434928378794,C1
0.29226812313056,0.3408490110410972,C1
0.277911970568568,0.1911047189979583,C1
0.2971946072473791,0.21929875266059012,C1
0.31238797662321754,0.2451992616717357,C1
0.3016294490358044,0.1991175433254838,C1
0.2507936839369704,0.2280593716316867,C1
0.28659331503766683,0.2577737437966119,C1
0.3203258846555805,0.1911492421147194,C1
0.30982239642086157,0.25211180444069875,C1
0.3632938465280962,0.21113413027041725,C1
0.35946586576728234,0.16757013848444646,C1
0.4019972680060181,0.22861826713265024,C1
0.4378641949477305,0.1587386302723856,C1
0.4421311173313467,0.2044848154971056,C1
0.4068442708763769,0.18283755025704398,C1
0.4418205466950473,0.10703655298123262,C1
0.47943333751159706,0.1394562576569496,C1
0.46483215263616284,0.18123257469485307,C1
0.4686511209582704,0.13407691490752766,C1
0.6083147573011358,0.579038992088831,C2
0.6551259298480316,0.6590842036091294,C2
0.7151125963334791,0.5803089257377227,C2
0.7573223952807173,0.2862162932694953,C2
0.4986554292357611,0.331683137528596,C2
0.6806930220173121,0.5655013102040855,C2
0.7376111839390392,0.37703424284349785,C2
0.8202871297599051,0.4518228654119757,C2
0.658519801155446,0.2590549170985669,C2
0.6128514445466707,0.6206413596237033,C2
0.7375834511693449,0.5483456738361835,C2
0.7195192548425818,0.39534904323995956,C2
0.6883537700344287,0.35815326677579273,C2
0.6603132418337961,0.5167865350599079,C2
0.6770265167710967,0.2970710531572157,C2
0.7759927236150745,0.544325839676295,C2
0.7574354655054959,0.3913937167816503,C2
0.7200366971711697,0.39918542014605723,C2
0.7666035944118086,0.44807554306417363,C2
0.7974765841304298,0.4630657415695038,C2
0.7682515704741805,0.48017492487439745,C2
0.6731810592619243,0.6121795693437823,C2
0.7594410229932628,0.5263320120562306,C2
0.6939295220745901,0.5167996438240384,C2
0.7310992388030968,0.5757469384279915,C2
0.6915407052327485,0.38294369110631543,C2
0.7643202338562275,0.4106277265752385,C2
0.7675090213214858,0.5315527852988321,C2
0.7620268245566633,0.4228869740032806,C2
0.7674213590107224,0.5574597949066078,C2
0.48235032593497107,0.42145029568272613,C2
0.7137887994459499,0.47936549168874987,C2
0.7157059001940579,0.5754049309984037,C2
0.7058503761293797,0.5816178130064236,C2
0.7366489653243967,0.685299890331568,C2
0.7067786856985698,0.6815662099896872,C2
0.7633546897834411,0.665176745836698,C2
0.6935162503961487,0.6041890808669866,C2
0.7636667599933026,0.632915761611537,C2
0.7501110257685943,0.671538588517373,C2
0.7615949194684991,0.6218516653780753,C2
0.788692103870655,0.43882288862377694,C2
0.4429557984901027,0.38372459719136337,C2
0.7048696314396284,0.34974680934265184,C2
0.7811016827033664,0.3033191663986243,C2
