x,y
0.11792603192323116,0.22182562969219177
0.1031610839033944,0.20104005926106133
0.08426932063452862,0.19438412508569047
0.0868310541743531,0.21593055818681764
0.10399735391771188,0.20928172152188498
0.07789289827405191,0.20609719947681496
0.11473080611814943,0.19433892956147758
0.09194507004900818,0.17939764673001674
0.11843262714805128,0.2093258233911401
0.11376316076445658,0.19670143643555466
0.10366452350743474,0.2003158621585195
0.08820260396724743,0.2198676651531258
0.09453915239398117,0.21070111473899142
0.0830892783570691,0.19658657436101123
0.09433371473595321,0.21214537099784259
0.10577638212591527,0.21221353404580917
0.09080480812234686,0.22848142226101112
0.06787237259748091,0.17837059200728111
0.11271100753200158,0.2102166457514766
0.13602544370938047,0.1838249329388464
0.14066210677939683,0.2057157130455475
0.11726481033270122,0.22341494357696745
0.09858952680502177,0.22169001500652516
0.10200647024246397,0.2016749767481073
0.10259811611998475,0.24548029822736564
0.11493105833543904,0.22319679992615954
0.12039598546735134,0.19860787098576907
0.1324461879944501,0.21222619806188664
0.10997721159286684,0.22242223340639375
0.10244862300613294,0.21818593781957846
0.12782956535964907,0.23273158991674553
0.13438586467076774,0.23361161056171165
0.11576652798800299,0.19699378356614025
0.13139460484092583,0.24105686754135203
0.12499313878316837,0.23151621693007965
0.13823354357432827,0.24000697122166367
0.08593975471585424,0.23973490202356587
0.1367259613649824,0.23155887966807073
0.11782756685596538,0.2542825138325635
0.17234456339609244,0.22925116011821756
0.14697881365346957,0.2510650855575816
0.1572749348860925,0.25600510612193683
0.12956948846543945,0.22940949095954882
0.13143696594227955,0.25458415569097814
0.15086692316796863,0.2537180821415872
0.16767876984410107,0.26719147250367575
0.13471180646348485,0.2672810940075763
0.1743730614508888,0.25817501422396455
0.1718895232565482,0.27307419806345196
0.14230862171036682,0.2559771572700757
0.17629610035590734,0.2788761379962899
0.16329687118120836,0.24881845671288413
0.1583643482671651,0.2606235266823069
0.17521548517272237,0.25777010751473567
0.17506524331268225,0.25637794608177994
0.20807879437105017,0.2787330568540179
0.18739347535230533,0.24955889774595988
0.1685692169160306,0.2739489368616277
0.16843222658875198,0.2937003153882149
0.18436516730475203,0.2660156221937215
0.19432137996222704,0.29081629191478536
0.190654480318419,0.3226345371466678
0.19664393106327058,0.3020631987969798
0.2015612561605962,0.30903129617464753
0.23304522023041957,0.32403283689331713
0.2143064319994789,0.3229628692904806
0.17965306140415402,0.31143830034590897
0.20502719180801335,0.31068547477638847
0.19867063419904069,0.3158804025702996
0.2098533441058359,0.3134575811987709
0.2098077850358764,0.3432976385201548
0.2043496601643627,0.30495757302809257
0.20820964502603703,0.3256709185127385
0.20140236398778755,0.34814001849878795
0.20903766519546757,0.31621832780095604
0.2258569691228337,0.2962748611998956
0.22702169374436793,0.3326356424995801
0.2113575416449099,0.30258702435068924
0.25297667594610507,0.34839369700853773
0.24503474314919324,0.3662144068943957
0.25945715658286633,0.3453218299432113
0.24273611509607304,0.3720853372644573
0.2544020672668965,0.3130423656055811
0.22098146601615679,0.3307978228746483
0.22774120761493458,0.3605966262137842
0.22896907871779099,0.36793539711180806
0.24279923338364542,0.35306497152383554
0.24691489005617695,0.3656882671664257
0.24513719649285223,0.3623083276991191
0.23597098028245825,0.3473014505705727
0.22776098949177226,0.38415087644433
0.24758483045041785,0.36018130386598635
0.24283296793249323,0.35213822644501735
0.2692961943066037,0.3671574919177717
0.28675448968677375,0.36213548552756164
0.2771685677919361,0.37768139342738716
0.2671964837327455,0.4049828023583737
0.3001901924369971,0.3827162949188141
0.27358079548986525,0.38400015979757424
0.24920660852230322,0.38560929872262656
0.28059329666803623,0.40411565107471586
0.29274862765657833,0.39710912189136316
0.32115685841316355,0.4027668476923458
0.2899761014539314,0.40497623060415894
0.2941736525193126,0.3904196907161144
0.3106761554561559,0.38576459276469477
0.29954305826578714,0.419065904956403
0.3015250826440506,0.4045374231574991
0.2760977921374914,0.40396159456786485
0.290931996188708,0.3934664657292354
0.300593866895473,0.4446518019308164
0.2957051972094331,0.43092404372873017
0.2938493914664038,0.42544672513340986
0.2928597472099306,0.4072675407557396
0.3033995308776007,0.42226125207186915
0.2978791329698995,0.4364544643479992
0.29617789775209735,0.41944866642568873
0.34363425610803977,0.43570972931549956
0.29630045578266434,0.4081267495960696
0.31792904721781656,0.4167004127022791
0.3236711313310807,0.43519699280960944
0.3064515856536184,0.41593660371364966
0.2941365881262328,0.4236255316575096
0.3069789088183128,0.45164418893212754
0.32570871789052297,0.42556039633554327
0.3393383281738358,0.4362331711080986
0.3287482887837751,0.44947370753991805
0.36817386442774364,0.4512994327940421
0.31745069532695214,0.4548588010934606
0.3426144936287622,0.4228617635760602
0.3257425588784841,0.46357960932658976
0.3587323945338999,0.4632944945768138
0.3257789822968269,0.44365473148727674
0.34855134521245706,0.4371724628307833
0.36523486395702015,0.4420938823288043
0.3680131315851576,0.45917676431447174
0.3261081262434859,0.4570155420107633
0.354599869657049,0.4607714702668427
0.3456377306422041,0.43939733992662916
0.36187884860049724,0.45139965176282865
0.35102556839919513,0.4726384689883749
0.35164196289568644,0.475315840992104
0.3639666418669081,0.4572355913993949
0.3420467473582569,0.43963064453395967
0.36537600784795266,0.43348564074236584
0.34207069170364307,0.44821998381783196
0.38018802442825816,0.4697381398064127
0.33876574018066397,0.45618202376953926
0.34268080983482774,0.46609355548997156
0.3607280641186977,0.4641689202518009
0.338829725718417,0.46505624597461953
0.3596114852539827,0.47086809912085015
0.37237641191307996,0.4699118007774588
0.3720517826854777,0.47490221278660155
0.37995116391799183,0.4753013441297111
0.378572432411249,0.45652612362953504
0.377360826617934,0.4651542369671493
0.3955438861825374,0.4685096467005999
0.3872300816369511,0.47898914741272774
0.3888670776351347,0.5170681467617065
0.4170279353615213,0.4918436919243076
0.3802521255128614,0.4815826218131638
0.3987778941961197,0.4874363848335857
0.397684454131429,0.48908937900350485
0.39334991854620766,0.5117964558812478
0.4143296139933774,0.47345041304914603
0.39472699439453734,0.5241905692440081
0.40200828496819035,0.477145129374313
0.3958759730369089,0.48016704979564584
0.42712061378517113,0.49408246672488915
0.41640510955719723,0.5275330185608745
0.4215886382044259,0.5418769221755081
0.41031714105705935,0.48511104808062094
0.397191385980954,0.49589347170830084
0.41085971429794116,0.5164128533967796
0.4215016146027378,0.516207872275277
0.40714047181550395,0.5054395671280054
0.416508707561224,0.5159629217064451
0.44748629905802223,0.5155948780965957
0.41759330614813295,0.4720313322196702
0.42092675854026534,0.5075807470799167
0.4299482601769294,0.5046139836201571
0.4379427799302163,0.5188940060376814
0.4275847319554548,0.49994972330560145
0.44287232056688525,0.5256358429767994
0.44405986893508187,0.5384776770073452
0.4122131583967479,0.5260111197311754
0.4440814170784634,0.5233484547174374
0.42520383253669825,0.5300463512437905
0.434312732673447,0.5283128096894802
0.428530315241672,0.5384408117457353
0.42504044765020454,0.5258354721136882
0.4536007176400766,0.5144643606730888
0.4491102992540897,0.5220627289170988
0.47059456166942554,0.5390078061789478
0.4447500710094888,0.5477476277616494
0.4723923131396482,0.5309227362716531
0.46038357875205493,0.5563240507204026
0.44161731876419147,0.5371990664272837
0.45369532107487814,0.5339429199185115
0.481562712565395,0.5284719873146031
0.45674529017044074,0.5507909260919209
0.4801688819095568,0.5580724354438507
0.47334551444626444,0.5514053564694398
0.4441977943657418,0.5433479021000304
0.4809348478757302,0.5398147802330471
0.46849633663668566,0.5544096639676065
0.46388546452876933,0.5460133625935119
0.46391912194116464,0.5415170391083638
0.4587542196792276,0.5332550578414466
0.4856534906807718,0.545068951761254
0.48527556904720837,0.5489656788230182
0.5370279629493664,0.5698838150484162
0.4869980377099491,0.5575630005784933
0.4897073899777066,0.5410954822862909
0.47922766680940354,0.5524968252691748
0.5123714257823548,0.5679656140576174
0.48677348874208165,0.5574162880898207
0.4832003658610315,0.5599220238475536
0.48676923803209904,0.5659170816492151
0.49821668813538994,0.5778596449969191
0.4965589570678916,0.5933618607840093
0.5015985297341019,0.5760329672340389
0.5135981516244171,0.5725552285933474
0.49952140360117947,0.5913408627899628
0.5089855024108592,0.5955907505552728
0.5205748358016982,0.5836191984395732
0.5221264659405492,0.5845726436571002
0.5016835210449366,0.5801999607495901
0.5327462013029107,0.610699097049663
0.477044870584273,0.5984527981919167
0.498783086605448,0.627965423744961
0.5168735695037295,0.620693533883666
0.5193127668220122,0.5974009479540022
0.5109333308763268,0.6160994842059035
0.5242683948411526,0.5809079617472234
0.5414043263400655,0.6201350415513859
0.5664512792808405,0.6000007333586881
0.5299325576100042,0.6235412897281402
0.5147012626478141,0.6089584772176856
0.5585837357655126,0.6177323574549869
0.5166564553683792,0.6614692023497644
0.5273496028157679,0.612056392765259
0.5305360836927147,0.649366302415052
0.5502426746194815,0.6312285881643024
0.5751423816740444,0.6278765099675948
0.5575363435559241,0.6188813157145389
0.5576560960270047,0.6276402114635752
0.5177394232768662,0.6403233764152885
0.5617202894969057,0.6551422850165767
0.5710502366316705,0.6491421277078367
0.5705655002163192,0.6753497997432295
0.5627814026400345,0.644553629441848
0.5803058445076056,0.6759323571204693
0.5871855917798897,0.6599908369572044
0.5813292293586801,0.6417662363896025
0.579348043348798,0.6637960093764989
0.5692255251944383,0.6589604996346687
0.5931746681865354,0.6799305894225208
0.574112142276512,0.7009891502183782
0.5814381283813363,0.6798241484551153
0.63149848256244,0.6857998434279495
0.5988692032612224,0.693606036740391
0.5993401275149769,0.7065791774716023
0.6153644597128453,0.6718813300999777
0.609386751091255,0.6869919898059982
0.6122420460654765,0.6646491965866569
0.6178335806250514,0.6798686432147576
0.5813437185262607,0.7089166839223983
0.5973134832255051,0.6879069360543094
0.6168260234252946,0.6771122794733208
0.6310820824215349,0.7035269966373604
0.5979034821542137,0.7107174135290935
0.6340658243684597,0.6986675580116215
0.6456908820236595,0.7087611492084069
0.6242062022309137,0.7045042101054791
0.607067424555301,0.6720900550065352
0.6248909669326563,0.7043214334680039
0.6147830151840094,0.6715880636965923
0.6107899572684591,0.676211472375545
0.6323120153399677,0.7167788658187493
0.5956421935505414,0.6991462655172962
0.6187213243192258,0.6882888227099176
0.6289461666729975,0.7001937404272643
0.6093379755069848,0.6717607673106523
0.6412317234849367,0.7025078390648875
0.6125565705104552,0.6931456116630674
0.629885714830987,0.6927077573281637
0.6244428544495139,0.6850057975347464
0.6576217350617176,0.6973927117070898
0.6016058836876671,0.713344556330014
0.6118898988967184,0.6834447485701461
0.6172573524158587,0.7194149481916169
0.6446424668833024,0.6898808027395732
0.6416743415918971,0.6989832316414475
0.6527243830706306,0.6823406506193793
0.6315941986731514,0.7024354311493181
0.6517097009849223,0.7119624684746108
0.6305720455254508,0.7157520311173619
0.6454598416845857,0.703563107208148
0.6202838562016171,0.6917527457438162
0.6266457223795735,0.6992763931238523
0.6593840904327005,0.705559119631375
0.6496406502536386,0.6737090653877702
0.6789297033774488,0.6980559820099679
0.6301555857655441,0.7062359323795107
0.652501325417578,0.6951601293534461
0.6467938065364267,0.7028007516203769
0.6340499809502665,0.6910797857483304
0.09538887232804272,0.2590638410519184
0.06840956401320239,0.22156649002416146
0.10446760659908041,0.232206627040442
0.1068126514179071,0.22739903657879773
0.09977404358369961,0.2136942574993798
0.11337983419094796,0.21543150160208496
0.11221844428995627,0.22632600382822887
0.0770631995487559,0.2057830089476083
0.1088122661001906,0.2045960191852972
0.09897207410814211,0.23260185917586657
0.08691554573286304,0.24303106107623731
0.13335556400407128,0.2305593071594851
0.11931089544510008,0.2295934423623339
0.10364398748504458,0.22669679386190178
0.09687946145696473,0.23869304299935626
0.10473454867589424,0.2629994533522176
0.1265598332745978,0.22114841002416416
0.14555113585638682,0.24770001393897295
0.10758023364713047,0.2533346755369636
0.11660238965504983,0.2883034878777677
0.1422079314593733,0.24210212083835905
0.15505836352976107,0.2667025579614298
0.13284674957795783,0.2826928211675174
0.11276301460935112,0.24880532296763128
0.13443817621136372,0.2940639014220461
0.14327350002064135,0.2961151904815282
0.15560043296352177,0.28272754817000745
0.15405193525582245,0.296872006468424
0.15725616404248152,0.2702958646673489
0.1599557029848195,0.2666992291201083
0.15406977505325326,0.3169371254470906
0.16936355832435307,0.304881322840194
0.15142917891818627,0.31671621074243267
0.16233229803280008,0.3383647944611719
0.178458539955362,0.3110494642311198
0.14863824288906652,0.31146943497255486
0.1926981892285818,0.34422950726858076
0.1834989194270006,0.34670389678340613
0.18698892501637515,0.33739360640040433
0.1953087733121762,0.32211524976040457
0.21171295906750232,0.348979281074374
0.20150833555356204,0.32180654671883085
0.20826047224722338,0.34927760491970805
0.1966119054164173,0.38006552269792476
0.19937219925680202,0.3779520492006901
0.21899234125390998,0.3464198021373043
0.20185514179853153,0.3491581571267957
0.24286476909380064,0.3524808478981502
0.26099948230931475,0.37865809071811135
0.23874166879288797,0.3949053450923478
0.24876262045055872,0.39887157421626696
0.26638504505851146,0.38759328589943587
0.21299211007741461,0.4075614320159339
0.24880710867032774,0.40270094652895677
0.2802367883187866,0.41332811546227594
0.259024499061496,0.39666579130309243
0.23148622864581717,0.4204755912358324
0.234969455395718,0.42903605758296054
0.24533385235087612,0.43875718826496124
0.26313112374637226,0.4177827811921624
0.28201764627905507,0.43283930226732475
0.29188915006057325,0.42325061287484145
0.2908528501233942,0.4236280840801579
0.2537493234663891,0.41877224524978207
0.28272833344342463,0.4400116872218237
0.2730596275439739,0.41738737543316295
0.27950922800372097,0.4354602254656871
0.30936421486536697,0.4361116573324684
0.3004166984190444,0.42716963852777545
0.3241916704198352,0.44162708961712055
0.2837334544033907,0.44585886969075106
0.28687954548519956,0.46209602229718855
0.33009917379755377,0.4661167886385305
0.3410552294172722,0.4567126540253021
0.32556111368364826,0.43537501810034585
0.33386713693151276,0.47252899847563223
0.2914223756762636,0.46854371025055896
0.29884976372510313,0.4623282653259053
0.3433655454313489,0.47678389361481044
0.3587864363083041,0.4756003054595244
0.2935512471394779,0.4984695273689811
0.34669767050058753,0.4952920055384097
0.3481388383965124,0.49451221074877477
0.328196850610065,0.49662214177355646
0.363070937975552,0.48723990647461063
0.35772927102589336,0.4876741493572044
0.35046984814424054,0.44704221333934846
0.38695313865397857,0.4750797334527273
0.3654978991431624,0.47975026365876045
0.4046632242368539,0.5191106428735678
0.361830495203295,0.51067264043164
0.4122590159527514,0.5198107082544857
0.39427290624714445,0.5138944696664949
0.39956871525357374,0.5296607093491157
0.38741570693993327,0.5121937577991459
0.41308615055366943,0.5295637594873425
0.3960213057530427,0.5368597834838463
0.39415711445989915,0.5245347428222162
0.39321017574690764,0.5433978695300333
0.4058893545796701,0.5235950470236318
0.4170129534728275,0.5482181911948016
0.44310251870293527,0.5389508758934617
0.3941769411454132,0.5590658598578394
0.4065720484325416,0.5758552631411151
0.4005766226051819,0.5302829305540423
0.397929491381473,0.5643092611882543
0.40495447672063906,0.5657532197795253
0.39506449658483844,0.5332016649104847
0.40474727704319496,0.5540004152490191
0.3726149077442976,0.5665846851778608
0.41468262858986393,0.5755123953455793
0.40631041169529736,0.5723487150526823
0.44148775001191504,0.5936281323518382
0.40978388584901887,0.6165143763431407
0.4688720420774247,0.602585236456795
0.465203985580331,0.5959698607641715
0.46696559127955667,0.5968355734577522
0.481957644961271,0.6303302037558105
0.5029218775242628,0.6330291620665822
0.49548183616324853,0.598902215164795
