x,y
0.047158945882050655,0.22003313490705131
0.06402234054873834,0.17939931656272512
0.08012241647405008,0.19540540425590122
0.08197763071350025,0.22327222754734025
0.06779454528809474,0.24941359142935127
0.07399217281272134,0.25673613016089675
0.08672172148880829,0.3522008058722319
0.01231498124766037,0.44532286276114047
0.1249442497922401,0.49457162507262686
0.20372870389639425,0.49136175273192034
0.3109695367816025,0.5408927379341353
0.24099675762045208,0.5945515448733725
0.24131284568216407,0.547160324173142
0.28580558037838055,0.570950011606875
0.29022100085729663,0.5799527422240607
0.3770377418173862,0.5552230666443514
0.43131132124201055,0.6436294898131718
0.441096631170345,0.6027018526866976
0.3120541529288946,0.5030817248277852
0.3964755650728391,0.5279970253082733
0.4895293118212384,0.5536228752019545
0.5679859628883699,0.5313785095561513
0.5012662290560254,0.40645452592842696
0.5028162845002686,0.5165606427951764
0.5796263902482836,0.5208369444353096
0.5031620299447985,0.6059817993858722
0.578567709846213,0.5271488281342457
0.5210497867171452,0.5950788925201331
0.6689107958776638,0.543941166621414
0.6111788573205723,0.8109495815636054
0.6784151900730685,0.56263458340419
0.7283475781187204,0.48008219106427474
0.8577995421586527,0.6677089195085946
0.7514460148626585,0.7766222394290118
0.7009212682770434,0.534175326039517
0.7880931771554756,0.5558817530944703
0.7422456667369055,0.6628029354028923
0.8077799109880339,0.891662892853502
0.8007274878831256,0.8390577735223959
0.8135421023511984,0.9178777049445411
0.8279396326859386,0.9018958623619672
0.8246686289879421,0.9455832454192666
0.8321280572516763,0.9201274333618964
0.8110164618751807,0.9756586947300545
0.16278067214397166,0.16949542455987643
0.042527860810163146,0.13967129328161917
0.11781860183315856,0.15113634427725092
0.11354379138480501,0.1904792768947496
0.11209931614975603,0.21831909211890946
0.19264865092195121,0.351644190409038
-0.051689163865793655,0.5178084964729851
0.22315692445462645,0.37399219521043103
0.20807255009241832,0.5112362028867243
0.14700550865382675,0.5233338624778353
0.19766704637316196,0.49025997196824134
0.21775748035037965,0.4862581113487458
0.29332824912249517,0.5576462430797665
0.36290783253638476,0.5844343510801598
0.3140935601670888,0.6155615950957032
0.2842621264453716,0.5334732421744308
0.3395456610736764,0.5354075388977177
0.2950167310812297,0.5384752464556176
0.37872449755215676,0.5856665528101874
0.36470988759291584,0.5973957397979927
0.3608988242078012,0.586039496210318
0.47485454672097116,0.5530791877321372
0.5416860680218165,0.5923132147197615
0.3199104719028374,0.4946111402234659
0.4797585346849549,0.4289671629777434
0.5524139677944292,0.5642457857052143
0.7016319305192085,0.5273184658621988
0.6772767194591264,0.5089283623995671
0.27528692062305316,0.558636209653801
0.8023385116326961,1.0014770013626517
0.8300875062423733,0.9217369621710462
0.6554671863438634,0.8439216093420553
0.8317960833248671,0.7769880651895738
0.7199939144699592,0.7678142808067997
0.6859630727133237,0.7606928540563578
0.6602378291999903,0.6017506185546236
0.790136050096153,0.553431153364382
0.6711343211084521,0.806397902787628
0.41368327552750767,0.6191598827623799
0.7574354707923573,0.48583525707188363
0.1997385377549283,0.6031019906670092
0.5096951282301219,0.655428369667304
0.512187402191189,0.5289067585304215
0.4681585200411808,0.6274569431805395
0.42468147881095175,0.5648754807555811
0.43299503489379737,0.6007320072330561
0.3832983551293931,0.583788927156774
0.3904148630301236,0.5679177386181808
0.3499589525438724,0.5930541267378778
0.28980717524890526,0.5866953590675558
0.27996013835813116,0.5478643989770988
0.315899849015048,0.5591431172388379
0.254422749989293,0.6016686212840009
0.23800317508659774,0.5587770389504895
0.21321599772966354,0.5235949876860264
0.09440560470824032,0.4328782996868288
0.23402967207699552,0.3915780649367691
0.1347953477755131,0.21796023371229734
0.11514258218935705,0.5703733342947841
0.38095882295253064,0.4313210707156564
0.14265502001838296,0.22807464781740755
0.061351570988387304,0.31440330022373875
0.04251937239482122,0.3275340446708108
0.1335029740208794,0.25328814557923135
0.04845121483503063,0.23252951724876875
0.022691055066527764,0.23520233469721868
0.15668960358324327,0.22578832151348882
0.13306259603144216,0.17552053580353935
0.09977350543079576,0.18727823315686964
0.10162833502899137,0.2186672495921809
0.10603598983799407,0.217413604536144
0.08874764301216696,0.21812036078966382
