x,y,Class
0.47472653874907933,0.19658504745060099,C1
0.4726049452314182,0.13126739360702155,C1
0.4547712124498982,0.2314331008157032,C1
0.46646231200648647,0.25909886069896776,C1
0.3804723755604891,0.2166245796919519,C1
0.3593799019530486,0.24191743896807918,C1
0.34498355196888897,0.25259248742409446,C1
0.3647210173309235,0.23973407920999942,C1
0.30506436284209676,0.3601489284601826,C1
0.2595798985240042,0.303706003976805,C1
0.3060258609885573,0.40992361360064616,C1
0.31363713444719654,0.39641268769478594,C1
0.24286204598795008,0.4369104882106287,C1
0.30022645652580093,0.5856746728014726,C1
0.31024767971779604,0.5567552670359348,C1
0.3004697067873666,0.5231637591212571,C1
0.3367721105429209,0.6144719200232422,C1
0.3551599713838465,0.5807726621420282,C1
0.3282220559782396,0.6040068645090474,C1
0.3495092959288799,0.6177123073316572,C1
0.29961711134227337,0.6541865532596269,C1
0.28642364632021483,0.637696237500243,C1
0.3939967310551318,0.6987929377149726,C1
0.36093068397282646,0.7348846841131542,C1
0.40982999123353037,0.763981890534594,C1
0.43516710759953126,0.7865967551217056,C1
0.475067219809748,0.7969933085918235,C1
0.5592419767883607,0.7890999429003842,C1
0.5818837925502407,0.8286657228794666,C1
0.6171762781144718,0.7619375576577461,C1
0.6517084732672485,0.7260813153992733,C1
0.7419736063604306,0.7349830456870532,C1
0.7399990668818368,0.6140229805690847,C1
0.756570515543091,0.6391848987601958,C1
0.6587121317619863,0.5564697167727085,C1
0.7438917526362281,0.607837247202963,C1
0.6712901992821553,0.5545204675541151,C1
0.7026987474440864,0.5805284167465401,C1
0.7790089440990577,0.48197920960117463,C1
0.7721328448209925,0.5614467400257016,C1
0.7564788540596378,0.4234739323053385,C1
0.7468150176428251,0.5307262008675754,C1
0.7318922379883437,0.4852679758109473,C1
0.7336437149574008,0.47032533477209926,C1
0.7494050277013227,0.4515569042578161,C1
0.6591218244025935,0.5091823023419195,C1
0.7024929054986713,0.4207232631703624,C1
0.6825261333622322,0.40026611330254563,C1
0.6946793219553613,0.4142509074829655,C1
0.6939210187097621,0.36380067194906046,C1
0.6903683685148513,0.3286003290991386,C1
0.6492997752044464,0.1907885231521499,C1
0.5648350816691436,0.24831675592579136,C1
0.6141275055574016,0.22587992001877738,C1
0.5649556422705384,0.24991939337981783,C1
0.538869423021144,0.19708441808510996,C1
0.5316103614621649,0.24577866601462456,C1
0.48075262229703314,0.2089546994931243,C1
0.44347680966966596,0.23997863509728218,C1
0.3987627660154453,0.217647893854571,C1
0.374756908498612,0.2059993429273062,C1
0.3170313454878388,0.2777795537599549,C1
0.32842843445894015,0.2662049364129889,C1
0.2654673674528486,0.28662252828748647,C1
0.25677164506693867,0.3016753710881541,C1
0.21546347365419935,0.3163070166392668,C1
0.2630998481101304,0.399754022301444,C1
0.3040775828093465,0.44622478468773696,C1
0.25819563205867785,0.49794230941769047,C1
0.15700230514421826,0.5024662061359897,C1
0.2590307127393039,0.5082925983805524,C1
0.25048778826678564,0.6304826129027254,C1
0.2834670018581331,0.6140875236758407,C1
0.33768221264694426,0.612511896734533,C1
0.333993094236622,0.7111650607285701,C1
0.3638302370269129,0.7459128693599117,C1
