x,y,Class
0.2608599406724253,0.7185640441064711,C1
0.26173594258705274,0.6943215911541086,C1
0.20359742527180788,0.7194523392676389,C1
0.27922332821155477,0.7400633553771843,C1
0.23063045890692188,0.7458781751536394,C1
0.25085158875462327,0.722251573752378,C1
0.24120312882213238,0.7556376071308357,C1
0.327141885587973,0.7154526809846116,C1
0.2890757421586252,0.7568722881135368,C1
0.29503233282056346,0.7044712800027046,C1
0.3404602361320198,0.7221296912854681,C1
0.35626147153166154,0.6689607634588552,C1
0.3160527008724827,0.6336086692326788,C1
0.2760749553973465,0.6571908846294521,C1
0.33770836151818073,0.6155874004336963,C1
0.26405197874964015,0.6110591319970028,C1
0.2612109330861277,0.5445919236623502,C1
0.23949906461999645,0.5343180531329607,C1
0.21131213565915047,0.6757237264660811,C1
0.20257981281070084,0.6290832843698376,C1
0.21642514727403722,0.6612433326292072,C1
0.18694564036716654,0.6604758726802364,C1
0.1927217875604596,0.6293322419146063,C1
0.23069972543059214,0.6965951025749147,C1
0.2594749428797324,0.6893358644459332,C1
0.23183105757538702,0.7548439265650999,C1
0.24840348094224926,0.66516434847736,C1
0.31438689649807866,0.7091185375597305,C1
0.3125747311548464,0.7559920982692607,C1
0.29152080810676617,0.7040284869579743,C1
0.2674922220735112,0.7006583276312381,C1
0.29248610481263726,0.6102247537366748,C1
0.28400723814096185,0.6288140465267353,C1
0.2717615982931808,0.5358842616579269,C1
0.2771738217070214,0.5691983148968901,C1
0.186220836312005,0.5847992346577932,C1
0.2485858590507796,0.6521027011840574,C1
0.21500969367644904,0.6394222955094417,C1
0.2397049056187296,0.6283574088720716,C1
0.247785814151728,0.6607667595438829,C1
0.18879292524089863,0.6663659396572836,C1
0.2196308649790959,0.700356841868731,C1
0.25875565257101785,0.7028759042462084,C1
0.27320380380459175,0.6875190284318893,C1
0.26255842999154083,0.7563293116027053,C1
0.3125379962397431,0.7052542618063378,C1
0.3442021714701479,0.7116661779216579,C1
0.30610197983721554,0.6911210839496261,C1
0.30063542976989993,0.5859566037368673,C1
0.29467799550312446,0.5719704341028748,C1
0.26167663749524406,0.5777695285137763,C1
0.26386001398157705,0.5708281172938862,C1
0.2717851133973492,0.5298747221980392,C1
0.23816089436632243,0.6282196937642783,C1
0.1583806590097736,0.5675923332128354,C1
0.1515063757348647,0.6137032598625808,C1
0.16557083593649044,0.655963888722709,C1
0.1967668389370024,0.6538417829649326,C1
0.1875026620033658,0.6181328549679034,C1
0.17205802432697154,0.7135233416049864,C1
0.21759121836976292,0.6900343619460682,C1
0.2594187540679249,0.723615834832902,C1
0.30076539625198173,0.6791631886855237,C1
0.25928021690460945,0.7130019918272041,C1
0.3683539128858498,0.5900765454325507,C1
0.3091922223237778,0.6087376097815123,C1
0.3774061307918735,0.5610965914248928,C1
0.3542913344995409,0.5743824161450981,C1
0.2714026417028411,0.5659614816535882,C1
0.30536718545113517,0.5406516855293104,C1
0.28046911882710757,0.5754396393135828,C1
0.22250946172505331,0.5627629290625442,C1
0.23379517649527584,0.5967754692323863,C1
0.23665383253374894,0.698032895410036,C1
0.24116495237724075,0.6312019590112471,C1
0.22163930150712033,0.6789776489103816,C1
0.302630355229704,0.6794887690558444,C1
0.31086204594953676,0.7267973334366329,C1
0.3331408837416133,0.6798226766716268,C1
0.23626413325541648,0.6661642793753123,C1
0.3996953416221367,0.6336638482798436,C1
0.27590602592471564,0.5461908533956588,C1
0.3091654333671048,0.5130967091871719,C1
0.2830544423043714,0.5179360318824413,C1
0.23808391041273014,0.5426148998081262,C1
0.23900587272691745,0.6434674764381783,C1
0.20585745510343528,0.5749402954708076,C1
0.23197297427676528,0.6209387933839867,C1
0.22273053897446926,0.7156518007310517,C1
0.17040849743846898,0.670272414729257,C1
0.22988159286946563,0.6835264356653453,C1
0.22401634469251902,0.6623938882823582,C1
0.25036358286730637,0.7054823383426914,C1
0.2944603962819933,0.7304551711786417,C1
0.26652793303983474,0.7436992663687273,C1
0.2248224423438695,0.6914289340935904,C1
0.2593807532755376,0.7514952350023417,C1
0.20905383001433298,0.7496729399492289,C1
0.3028838055973773,0.8058848326286199,C1
0.3072228873498705,0.8012928813414502,C1
0.2645047362795841,0.7332913147202816,C1
0.4110443524553246,0.7308338231304023,C1
0.3783227338171229,0.7185859492734639,C1
0.26971653692880004,0.6430567318344116,C1
0.281823696560753,0.5985664071921752,C1
0.271439339263769,0.5785067942582718,C1
0.3253759988998326,0.5526283436301217,C1
0.25515205491567694,0.5479679216482748,C1
0.19229296312923408,0.5742811907413946,C1
0.20289648911378033,0.6581696566904512,C1
0.20596901873102844,0.5880127863777498,C1
0.15902284052927584,0.6926223928310514,C1
0.24656404043489566,0.6556021375116823,C1
0.22167470076938298,0.7645999281959235,C1
0.24857988594018,0.7833130585361449,C1
0.2899587538260173,0.7351225377014848,C1
0.24886944660610652,0.7142424041367136,C1
0.25676037530716084,0.7212747524256945,C1
0.33026944866203894,0.7325198852537781,C1
0.32993928942512823,0.7197362980447144,C1
0.33218217426136704,0.7074068142433947,C1
0.30854599408713945,0.6015734964296202,C1
0.3129032237088391,0.5553915216791298,C1
0.25112596760493044,0.5999846030690044,C1
0.27330333459936335,0.55144089253109,C1
0.22461364092890096,0.5739913991754083,C1
0.20377783494823937,0.6572833624991286,C1
0.1890392170230789,0.6356525361250923,C1
0.1838977035377547,0.67203327666397,C1
0.14167226570256755,0.7037649492067103,C1
0.18215004366945542,0.6867085375204038,C1
0.21507701304241156,0.7374261360754509,C1
0.1950690898946308,0.7887294466033058,C1
0.20102768366558477,0.7548895639166676,C1
0.24659676361428115,0.8116895823535838,C1
0.2384446723010001,0.8094151008058507,C1
0.29358911963893075,0.7532612762940039,C1
0.3425487708392752,0.7624233628850718,C1
0.33641910112446743,0.7190375006341296,C1
0.36097218378625395,0.651949157780131,C1
0.2925940946441284,0.6351382764075604,C1
0.29994398805642625,0.6359045603620757,C1
0.29996367383482525,0.633884613149592,C1
0.09989635215936929,0.4701646177452616,C2
0.08259733996504592,0.4308066524045867,C2
0.08596770481476937,0.4534335708474482,C2
0.17436646742132622,0.46941337861511245,C2
0.13141462094862133,0.449435042931367,C2
0.038281841629024184,0.5184941746501666,C2
0.0633880633036506,0.5313182932072528,C2
0.04409787364640959,0.5745118497410969,C2
0.026931901966086087,0.6145714822061983,C2
0.04181966728966219,0.6051293295078986,C2
0.047413232456884266,0.5748520808848239,C2
0.11718110021779823,0.6161297665242301,C2
0.06401779586237479,0.6189347605960239,C2
0.06277566432091641,0.5536171067524445,C2
0.05373655130142434,0.6575992270317172,C2
0.08477581433447402,0.7399669075934553,C2
0.02165188926974929,0.7598273734060952,C2
0.028702198900798188,0.8131072618665578,C2
0.04860486598854748,0.8581300279578935,C2
0.10527973435109933,0.8554487212653749,C2
0.06848909124354524,0.9504208167116169,C2
0.03443763261608905,0.8570858992125245,C2
0.09055767681887283,0.9251393781304542,C2
0.10520464608713444,0.8721921838284851,C2
0.03706794355649637,0.8618044767364457,C2
0.1199367514042283,0.9965751467351218,C2
0.14490882819167084,0.942212987165643,C2
0.1729477202379615,0.9060772038705711,C2
0.22068312968415216,0.9808475747999946,C2
0.2795262414304063,0.9496925922991747,C2
0.28073110926328876,0.9741989323563909,C2
0.3028978111901318,0.9879043751790006,C2
0.25300562660352527,1.0,C2
0.2354148517004528,0.9722684500220689,C2
0.3201219250540971,0.9913846064602957,C2
0.27562287228115545,0.9842236713917774,C2
0.3227632555894538,0.9713403340367143,C2
0.33402898033621004,0.951974654847323,C2
0.3712907066178184,0.9305677660625145,C2
0.45986277347744503,0.9023201973279223,C2
0.45700019192944397,0.9380695642364134,C2
0.4606320463503746,0.8815185005362695,C2
0.46174468640744504,0.8711050120817379,C2
0.5221081123097322,0.9207151484558236,C2
0.5034237952832853,0.8366470763535696,C2
0.5076827762777003,0.8847074729682277,C2
0.41070385447279856,0.7816380879375876,C2
0.5055575570852711,0.8050185891835068,C2
0.4417506234932262,0.7211705049699296,C2
0.47843594351237406,0.6670337796799399,C2
0.5512282922625341,0.5468582318012246,C2
0.5434727310082662,0.6441356898885103,C2
0.5278187402469114,0.5163399836897237,C2
0.5199138277825044,0.6299529407029458,C2
0.5076294340566314,0.588311128716909,C2
0.5120192969542968,0.5746406253682579,C2
0.5321779195792327,0.5278851656696395,C2
0.4383768683756924,0.5511628461184224,C2
0.4782301015669589,0.4398053285233183,C2
0.41341076864417753,0.39136114947116624,C2
0.389506016212992,0.4155230451731626,C2
0.37379685937194534,0.422319005698125,C2
0.38167721486767087,0.41892210510312966,C2
0.3617157089861329,0.31673015448165853,C2
0.3071527226417251,0.4035175541298322,C2
0.3828290058160669,0.3976185081953801,C2
0.36267938774389585,0.4318350830779969,C2
0.31284769513702615,0.36373445550092437,C2
0.28799939405399116,0.4022516019088626,C2
0.22746757315062863,0.3628833600069682,C2
0.19810691830908653,0.40026798406211134,C2
0.13492417315460717,0.3893864820311737,C2
0.12674863120942423,0.3777379311039089,C2
0.09540692748473478,0.43806890272478405,C2
0.13230841376571717,0.4112286330954533,C2
0.09924905395052058,0.4036591957856156,C2
0.10990149504107213,0.39199714709214506,C2
0.08618256315238867,0.37100893731774015,C2
0.1303010897035085,0.4493673922191292,C2
0.15281012290246598,0.4920217415348311,C2
0.10253086227078334,0.529745751672617,C2
4.336808689942018e-19,0.5355417860811132,C2
0.07874100761773115,0.5133811491413406,C2
0.05964453943077938,0.5948627575772079,C2
0.0759139754742738,0.5390313999542143,C2
0.10902209883421794,0.4980195046167978,C2
0.07719019718540628,0.5610528132853174,C2
0.09295594835645243,0.6644960571873001,C2
0.07246682116671968,0.7766826423187938,C2
0.020786717881810503,0.7638808274410669,C2
0.0861850991290933,0.8580309887817159,C2
0.085973001707256,0.841009422055601,C2
0.06145769887564317,0.8968176083353228,C2
0.09012376292924558,0.8599849038171369,C2
0.08631797955394516,0.9518342039686861,C2
0.05601052803522947,0.866514903805938,C2
0.0414539578544241,0.865366947907452,C2
0.06646269001183797,0.8423757920864072,C2
0.14779372726340367,0.9760292325735814,C2
0.131588630244268,0.9459806718264566,C2
0.18565210521927533,0.9359013140539012,C2
0.15591127545982014,0.949858041201704,C2
0.16629948686788212,0.9848982002276023,C2
0.2011485395338352,0.9577568351172819,C2
0.1970649203852565,0.951419984716775,C2
0.19523318565948455,0.9999999999999999,C2
0.37514572966526816,0.9705631279823652,C2
0.33890323100391045,0.9365338745930077,C2
0.34404394528650223,0.9728095698540569,C2
0.3685100169147725,0.9615216640110502,C2
0.3963267647853814,0.9286018956577435,C2
0.4395642924779047,0.9702884305265621,C2
0.32032028371904475,0.9579956241922091,C2
0.3853496912325611,0.9316088461905329,C2
0.46349363940658916,0.9364988248302978,C2
0.4557123810610231,0.8612927960709673,C2
0.4491907240939571,0.8655739667274646,C2
0.46906419383698666,0.8446067484903484,C2
0.4714162709200017,0.8957738222156375,C2
0.5212552837288046,0.8276507273750077,C2
0.5213730516473649,0.8645799958032475,C2
0.45081136916160164,0.8767008736333403,C2
0.5501416722080004,0.8031663577002138,C2
0.4852740679602455,0.7010678286044802,C2
0.5189098708353113,0.6567214296850593,C2
0.5195188800378971,0.6191301405186553,C2
0.486350303460305,0.6274208582302065,C2
0.535173327904718,0.6586801229886287,C2
0.4610451287321697,0.6775693229116065,C2
0.5213020060464658,0.629070111415012,C2
0.5328353448144343,0.6279418158262801,C2
0.5296521581898472,0.522097182638015,C2
0.5418462035740613,0.5145968587613312,C2
0.4843263660809773,0.5055823252553048,C2
0.40988673845938683,0.45847445200870107,C2
0.5283695150376693,0.4737110183644796,C2
0.46775143487638526,0.5526442852486396,C2
0.4623575938180979,0.45206023998206846,C2
0.4455516244319173,0.46507361144110815,C2
0.4108861525014254,0.40487671398192326,C2
0.3530723068598671,0.4582645679660229,C2
0.36760379406017724,0.3758584614543492,C2
0.3677563651948861,0.46326466690097673,C2
0.3109669232151093,0.3832570457184212,C2
0.3380401913076988,0.3769951203554377,C2
0.37919307792238416,0.4143140733221901,C2
0.3297809194519948,0.4561201113667981,C2
0.29445018975763476,0.37243986041561483,C2
0.3041334601199319,0.37323890100851304,C2
0.22319698257648232,0.3461385994525327,C2
0.2232279188108848,0.4279565408725086,C2
0.13703505747648165,0.406724041255502,C2
0.11268590510225174,0.4467286737404063,C2
0.1946936571692007,0.383441850137565,C2
0.16866997419128738,0.4121845963840178,C2
0.18357342492680723,0.4696182819782842,C2
0.14286408970341655,0.3595184258960141,C2
0.09430870108543687,0.4255251766543814,C2
0.14139733284809794,0.4076522112602483,C2
0.1288369060363397,0.5180940596149121,C2
0.05917632182092597,0.551783519608247,C2
0.12274033599034144,0.5195495139649828,C2
0.09090415511920823,0.5231117238570447,C2
0.08104647526260132,0.46490542063417273,C2
0.059682529789587595,0.4737585868785941,C2
0.1063265431398081,0.5640902186078816,C2
0.09652707146359685,0.5871788330269564,C2
0.07880336335431504,0.6576786598860836,C2
-2.168404344971009e-19,0.5903458964970343,C2
0.03611497723017299,0.6135885572076889,C2
0.0545843444396672,0.6199311993410446,C2
0.05397975133067337,0.6835218787047295,C2
0.0023406939920264385,0.6834095866712215,C2
0.06530003369873541,0.6888136189125539,C2
0.0837842140697149,0.6700682141389727,C2
0.0,0.7450840719341374,C2
0.05348198277683591,0.7184037348369259,C2
0.016780698875914237,0.7510759998577604,C2
0.053302961305761745,0.7803752702313207,C2
0.014106094529631028,0.7244360769248047,C2
0.0498145008692958,0.7482224422071183,C2
0.048585085145824554,0.719046533400097,C2
0.10641613986840263,0.7248015894462558,C2
0.08663198874532488,0.7499849500037958,C2
0.10366960613742696,0.7366724549903642,C2
0.02511755257019512,0.7237587297686999,C2
2.168404344971009e-19,0.7938289007468587,C2
0.011387888248258475,0.7575479236379102,C2
0.027726097264287524,0.7823385855708094,C2
0.064682171176994,0.7753157042405093,C2
0.11954914277129523,0.7912430557141003,C2
